enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,Xgrp
33230.0,city_24,0.698,Male,No relevant experience,no_enrollment,High School,,4,,,never,37.0,0.0,train
3412.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,4,105.0,0.0,train
28174.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,No Major,15,500-999,Public Sector,1,109.0,0.0,train
20658.0,city_16,0.91,,Has relevant experience,no_enrollment,High School,,15,<10,Pvt Ltd,>4,38.0,0.0,train
10918.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Phd,Arts,15,1000-4999,,1,48.0,0.0,train
20699.0,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,3,48.0,0.0,train
5695.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,152.0,0.0,train
20346.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,Arts,1,<10,Early Stage Startup,1,78.0,0.0,train
22949.0,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,Humanities,8,50-99,Pvt Ltd,1,182.0,0.0,train
6649.0,city_114,0.926,,Has relevant experience,no_enrollment,High School,,17,<10,Pvt Ltd,3,15.0,0.0,train
77.0,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,78.0,1.0,train
32434.0,city_104,0.924,Male,No relevant experience,Full time course,High School,,5,,,2,25.0,0.0,train
20095.0,city_90,0.698,Male,Has relevant experience,Full time course,Masters,STEM,18,50-99,Pvt Ltd,>4,48.0,1.0,train
29463.0,city_20,0.7959999999999999,,No relevant experience,Part time course,Graduate,STEM,5,,,never,9.0,1.0,train
8527.0,city_101,0.5579999999999999,,Has relevant experience,Full time course,,,1,<10,Early Stage Startup,never,198.0,0.0,train
27711.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,17,,,4,21.0,1.0,train
28037.0,city_102,0.804,Male,Has relevant experience,no_enrollment,Phd,STEM,19,500-999,Pvt Ltd,2,72.0,0.0,train
25956.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,19,10000+,Pvt Ltd,2,91.0,0.0,train
332.0,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,4,,,2,46.0,0.0,train
6554.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,10/49,Funded Startup,1,23.0,0.0,train
16682.0,city_116,0.743,,No relevant experience,no_enrollment,Masters,Humanities,3,,,2,34.0,1.0,train
8828.0,city_62,0.645,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96.0,0.0,train
15827.0,city_100,0.887,Male,Has relevant experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,never,102.0,0.0,train
25781.0,city_99,0.915,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,3,77.0,0.0,train
8446.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,6,,,1,41.0,0.0,train
14311.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,6,100-500,,1,27.0,0.0,train
28658.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,never,83.0,0.0,train
21537.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,never,62.0,1.0,train
33328.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,1,97.0,0.0,train
15446.0,city_114,0.926,Male,No relevant experience,Part time course,High School,,6,50-99,Pvt Ltd,2,108.0,0.0,train
1610.0,city_75,0.939,Male,No relevant experience,no_enrollment,Primary School,,6,,Pvt Ltd,never,99.0,0.0,train
2104.0,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,Humanities,>20,100-500,Funded Startup,>4,32.0,0.0,train
21602.0,city_100,0.887,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,91.0,0.0,train
10755.0,city_11,0.55,,Has relevant experience,no_enrollment,Masters,STEM,18,,,1,268.0,1.0,train
31889.0,city_160,0.92,Male,No relevant experience,no_enrollment,Primary School,,3,,,1,17.0,0.0,train
22145.0,city_103,0.92,,No relevant experience,no_enrollment,Graduate,Humanities,10,10/49,,3,11.0,0.0,train
12651.0,city_114,0.926,,Has relevant experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,42.0,0.0,train
24509.0,city_103,0.92,,No relevant experience,no_enrollment,Primary School,,4,,,never,8.0,0.0,train
27082.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,17,100-500,Funded Startup,1,72.0,0.0,train
27527.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,22.0,0.0,train
26410.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,>4,112.0,0.0,train
20632.0,city_145,0.555,Male,No relevant experience,Full time course,Graduate,STEM,2,,,2,120.0,0.0,train
18826.0,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,3.0,0.0,train
592.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,,never,43.0,0.0,train
20397.0,city_114,0.926,,No relevant experience,no_enrollment,Graduate,STEM,>20,10000+,,>4,62.0,0.0,train
1194.0,city_114,0.926,Male,No relevant experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,39.0,0.0,train
12629.0,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,2,,,1,153.0,0.0,train
5330.0,city_107,0.518,,No relevant experience,Full time course,Phd,STEM,7,,Public Sector,>4,46.0,1.0,train
26365.0,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,6,,,3,160.0,0.0,train
8630.0,city_105,0.794,,No relevant experience,Part time course,Graduate,STEM,1,50-99,Pvt Ltd,1,9.0,0.0,train
11242.0,city_28,0.939,,No relevant experience,no_enrollment,High School,,3,,,never,48.0,0.0,train
28929.0,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,,8,,,never,110.0,0.0,train
15406.0,city_18,0.8240000000000001,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,<10,Early Stage Startup,1,91.0,0.0,train
30722.0,city_103,0.92,Male,No relevant experience,Full time course,High School,,5,,,1,108.0,0.0,train
14466.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,43.0,1.0,train
29709.0,city_100,0.887,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,113.0,0.0,train
26205.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,12,10000+,Pvt Ltd,2,72.0,0.0,train
2173.0,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,1,60.0,0.0,train
14401.0,city_123,0.738,,Has relevant experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,37.0,0.0,train
27138.0,city_98,0.949,Male,Has relevant experience,no_enrollment,Masters,STEM,13,50-99,,>4,28.0,0.0,train
17365.0,city_102,0.804,Male,Has relevant experience,Full time course,Graduate,STEM,4,,,,45.0,0.0,train
30940.0,city_19,0.682,,No relevant experience,no_enrollment,Graduate,STEM,6,,,4,31.0,1.0,train
24994.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,,,1,24.0,0.0,train
2818.0,city_114,0.926,,Has relevant experience,no_enrollment,High School,,10,50-99,Pvt Ltd,2,25.0,1.0,train
32173.0,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,140.0,1.0,train
33066.0,city_100,0.887,Male,Has relevant experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,12.0,0.0,train
16698.0,city_90,0.698,Male,Has relevant experience,Part time course,Graduate,STEM,10,,,1,149.0,1.0,train
64.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,188.0,0.0,train
25187.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,20.0,1.0,train
13631.0,city_102,0.804,,Has relevant experience,Part time course,Graduate,STEM,7,10/49,Funded Startup,3,146.0,0.0,train
3949.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,3,80.0,0.0,train
13523.0,city_160,0.92,Male,Has relevant experience,no_enrollment,High School,,12,100-500,Public Sector,4,88.0,0.0,train
3258.0,city_16,0.91,,Has relevant experience,no_enrollment,High School,,5,10/49,Funded Startup,1,77.0,0.0,train
4000.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,Other,17,10/49,Pvt Ltd,1,26.0,0.0,train
25267.0,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,1,23.0,0.0,train
12495.0,city_104,0.924,Male,No relevant experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,87.0,0.0,train
28438.0,city_162,0.767,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,>4,68.0,1.0,train
11185.0,city_114,0.926,Male,Has relevant experience,Full time course,High School,,12,10/49,Pvt Ltd,>4,21.0,0.0,train
32026.0,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,>4,64.0,0.0,train
31077.0,city_21,0.624,Other,Has relevant experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,50.0,1.0,train
25626.0,city_64,0.6659999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,112.0,0.0,train
24113.0,city_116,0.743,Male,Has relevant experience,Full time course,Masters,STEM,>20,100-500,Pvt Ltd,>4,16.0,0.0,train
18957.0,city_114,0.926,,No relevant experience,,Masters,STEM,18,100-500,,3,147.0,0.0,train
378.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,18.0,0.0,train
16200.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,<10,Early Stage Startup,3,27.0,0.0,train
555.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,4,32.0,0.0,train
31833.0,city_21,0.624,Male,No relevant experience,,Masters,STEM,8,50-99,NGO,1,18.0,0.0,train
32191.0,city_162,0.767,Male,No relevant experience,Full time course,High School,,3,,,1,68.0,0.0,train
22719.0,city_71,0.884,Male,Has relevant experience,Full time course,Graduate,STEM,13,100-500,NGO,1,100.0,0.0,train
26212.0,city_61,0.913,Male,No relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,124.0,0.0,train
30146.0,city_28,0.939,,No relevant experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,>4,130.0,1.0,train
26926.0,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Public Sector,3,6.0,0.0,train
8525.0,city_9,0.743,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,17.0,0.0,train
4526.0,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,77.0,0.0,train
11321.0,city_103,0.92,Female,Has relevant experience,Part time course,Graduate,STEM,18,100-500,Public Sector,>4,244.0,0.0,train
13255.0,city_155,0.556,,No relevant experience,no_enrollment,Graduate,STEM,6,10/49,Public Sector,1,46.0,1.0,train
21590.0,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,46.0,1.0,train
12995.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,12.0,0.0,train
13455.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,Other,11,50-99,Pvt Ltd,1,98.0,0.0,train
26847.0,city_21,0.624,,No relevant experience,Full time course,High School,,4,,,never,28.0,0.0,train
23501.0,city_21,0.624,Male,No relevant experience,Full time course,High School,,6,,,never,84.0,1.0,train
33259.0,city_152,0.698,Male,No relevant experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,133.0,0.0,train
12281.0,city_14,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,3,135.0,0.0,train
6434.0,city_76,0.698,,Has relevant experience,no_enrollment,Graduate,STEM,10,,Pvt Ltd,never,45.0,0.0,train
15520.0,city_73,0.754,Male,No relevant experience,Part time course,Graduate,STEM,7,,Public Sector,1,12.0,0.0,train
24811.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,45.0,1.0,train
18121.0,city_39,0.898,Male,Has relevant experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,10.0,0.0,train
26102.0,city_69,0.856,,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,194.0,0.0,train
11761.0,city_131,0.68,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,39.0,0.0,train
23851.0,city_50,0.8959999999999999,,No relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,5.0,0.0,train
11826.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,48.0,0.0,train
616.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,4,16.0,0.0,train
26272.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,33.0,0.0,train
8882.0,city_146,0.735,Male,Has relevant experience,,Graduate,STEM,5,100-500,Pvt Ltd,2,42.0,1.0,train
8916.0,city_149,0.6890000000000001,Male,No relevant experience,Full time course,Graduate,STEM,1,,,1,87.0,1.0,train
31917.0,city_99,0.915,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,57.0,1.0,train
24782.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,5,,,1,103.0,1.0,train
15670.0,city_102,0.804,Male,No relevant experience,Full time course,Graduate,STEM,5,,,never,102.0,0.0,train
10836.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,Humanities,3,100-500,Public Sector,1,28.0,0.0,train
3736.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,3,48.0,1.0,train
5143.0,city_142,0.727,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,,,>4,124.0,1.0,train
24469.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,,88.0,1.0,train
25249.0,city_24,0.698,,Has relevant experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,10.0,0.0,train
28501.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Primary School,,11,50-99,Funded Startup,1,81.0,1.0,train
5195.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,74.0,0.0,train
24705.0,city_50,0.8959999999999999,Female,No relevant experience,Part time course,High School,,<1,<10,,1,22.0,0.0,train
18724.0,city_1,0.847,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,149.0,0.0,train
570.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,>4,36.0,0.0,train
7724.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,,1,38.0,0.0,train
30998.0,city_103,0.92,,No relevant experience,Part time course,Graduate,STEM,18,10000+,Pvt Ltd,2,55.0,0.0,train
13394.0,city_136,0.897,Female,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,79.0,0.0,train
23063.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,<1,,,1,109.0,0.0,train
29275.0,city_165,0.903,,No relevant experience,Part time course,High School,,1,,,1,63.0,1.0,train
19405.0,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,42.0,1.0,train
33156.0,city_160,0.92,Male,No relevant experience,no_enrollment,High School,,1,,,1,22.0,1.0,train
1528.0,city_103,0.92,Male,No relevant experience,no_enrollment,High School,,9,,,1,81.0,0.0,train
20532.0,city_23,0.899,Female,Has relevant experience,no_enrollment,Graduate,STEM,16,<10,Funded Startup,1,31.0,0.0,train
30016.0,city_64,0.6659999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,107.0,0.0,train
590.0,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,14,,,1,12.0,0.0,train
18319.0,city_21,0.624,,No relevant experience,,Graduate,STEM,<1,,,3,13.0,1.0,train
5688.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,14.0,1.0,train
7927.0,city_45,0.89,Male,Has relevant experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,never,38.0,0.0,train
563.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,1,9.0,0.0,train
13673.0,city_11,0.55,,Has relevant experience,no_enrollment,Masters,STEM,2,100-500,,1,56.0,0.0,train
15181.0,city_41,0.8270000000000001,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,18.0,0.0,train
17813.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,52.0,0.0,train
32204.0,city_28,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,32.0,0.0,train
16646.0,city_71,0.884,Male,Has relevant experience,,Graduate,STEM,15,50-99,Pvt Ltd,4,36.0,0.0,train
1035.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,101.0,0.0,train
8715.0,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,,8,100-500,NGO,>4,52.0,0.0,train
9783.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,33.0,0.0,train
13410.0,city_21,0.624,,No relevant experience,no_enrollment,Graduate,STEM,2,5000-9999,Public Sector,1,5.0,1.0,train
13129.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,3,51.0,0.0,train
14040.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,56.0,0.0,train
16367.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,44.0,0.0,train
31066.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,4,126.0,0.0,train
23587.0,city_67,0.855,,No relevant experience,Full time course,Graduate,STEM,6,,,1,55.0,0.0,train
28615.0,city_65,0.802,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,1,145.0,1.0,train
4634.0,city_21,0.624,,Has relevant experience,Full time course,Graduate,STEM,3,<10,Early Stage Startup,never,38.0,1.0,train
17765.0,city_103,0.92,,Has relevant experience,no_enrollment,Masters,STEM,7,10000+,NGO,>4,246.0,0.0,train
12873.0,city_103,0.92,,No relevant experience,,,,1,,,never,10.0,0.0,train
15058.0,city_11,0.55,Male,No relevant experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,1,322.0,0.0,train
3565.0,city_116,0.743,Male,No relevant experience,Full time course,High School,,4,,,1,56.0,0.0,train
18508.0,city_28,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,7.0,1.0,train
20183.0,city_103,0.92,,No relevant experience,no_enrollment,Graduate,Arts,2,1000-4999,Pvt Ltd,2,80.0,1.0,train
20548.0,city_136,0.897,,No relevant experience,Part time course,Graduate,STEM,5,,,,9.0,1.0,train
1573.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,>20,500-999,Funded Startup,3,22.0,1.0,train
28976.0,city_61,0.913,Male,Has relevant experience,no_enrollment,High School,,>20,,,>4,76.0,0.0,train
19822.0,city_43,0.516,,Has relevant experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,21.0,0.0,train
16575.0,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,71.0,0.0,train
31505.0,city_27,0.848,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,80.0,0.0,train
1025.0,city_57,0.866,Male,No relevant experience,Full time course,Graduate,STEM,6,,,never,18.0,0.0,train
27395.0,city_50,0.8959999999999999,Male,No relevant experience,Full time course,Graduate,STEM,5,,,never,145.0,0.0,train
14734.0,city_67,0.855,,Has relevant experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,132.0,0.0,train
7798.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,43.0,0.0,train
27601.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,2,112.0,0.0,train
12304.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,26.0,1.0,train
15846.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,29.0,0.0,train
8913.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,18,,Public Sector,4,53.0,0.0,train
28056.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,,,4,92.0,0.0,train
16932.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,3,500-999,Pvt Ltd,1,67.0,0.0,train
27414.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,9.0,0.0,train
9101.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,50-99,Public Sector,2,50.0,0.0,train
6468.0,city_115,0.789,,Has relevant experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,1,48.0,1.0,train
7261.0,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,20.0,0.0,train
31665.0,city_103,0.92,Female,No relevant experience,Full time course,Masters,STEM,>20,,NGO,4,46.0,1.0,train
6489.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,264.0,0.0,train
26761.0,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,65.0,0.0,train
9605.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,26.0,0.0,train
30232.0,city_40,0.7759999999999999,,No relevant experience,no_enrollment,Masters,STEM,1,10/49,Pvt Ltd,1,108.0,0.0,train
9823.0,city_102,0.804,,No relevant experience,no_enrollment,Graduate,STEM,10,100-500,Public Sector,3,39.0,0.0,train
21238.0,city_103,0.92,,No relevant experience,no_enrollment,,,3,,,,147.0,0.0,train
31125.0,city_103,0.92,Male,No relevant experience,no_enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,22.0,0.0,train
17633.0,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,8,,,1,88.0,1.0,train
2305.0,city_21,0.624,,Has relevant experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,23.0,0.0,train
10961.0,city_21,0.624,Male,No relevant experience,no_enrollment,Masters,Humanities,4,,,4,20.0,0.0,train
20826.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,78.0,0.0,train
2703.0,city_104,0.924,,No relevant experience,Full time course,Graduate,STEM,9,,,2,102.0,0.0,train
265.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,4,36.0,0.0,train
26295.0,city_61,0.913,Female,Has relevant experience,no_enrollment,Graduate,STEM,12,5000-9999,,1,86.0,1.0,train
24042.0,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,6,,,2,64.0,1.0,train
538.0,city_24,0.698,,No relevant experience,no_enrollment,Masters,STEM,>20,,,2,45.0,1.0,train
30439.0,city_78,0.579,,Has relevant experience,no_enrollment,Graduate,STEM,8,,,4,28.0,0.0,train
4535.0,city_116,0.743,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,56.0,0.0,train
9065.0,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,1,<10,Early Stage Startup,1,188.0,1.0,train
21384.0,city_57,0.866,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,15.0,0.0,train
23644.0,city_7,0.647,,No relevant experience,Full time course,Graduate,STEM,5,,,1,28.0,0.0,train
16879.0,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,5.0,1.0,train
32390.0,city_94,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,3,,,1,61.0,0.0,train
18860.0,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,<10,Early Stage Startup,1,54.0,0.0,train
8117.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,13.0,0.0,train
16960.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,97.0,0.0,train
23475.0,city_104,0.924,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,,,1,50.0,0.0,train
1067.0,city_103,0.92,Male,Has relevant experience,Part time course,Masters,STEM,3,1000-4999,Pvt Ltd,2,28.0,0.0,train
31416.0,city_160,0.92,Male,No relevant experience,no_enrollment,High School,,5,,Pvt Ltd,never,85.0,0.0,train
33373.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,6,100-500,Public Sector,2,34.0,1.0,train
30396.0,city_158,0.7659999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,<10,Early Stage Startup,never,17.0,0.0,train
32529.0,city_160,0.92,Male,No relevant experience,Full time course,High School,,2,5000-9999,,1,7.0,0.0,train
9232.0,city_40,0.7759999999999999,,Has relevant experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,8.0,0.0,train
10609.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,>4,24.0,0.0,train
23895.0,city_21,0.624,Male,No relevant experience,no_enrollment,High School,,<1,,,never,55.0,0.0,train
16549.0,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,18,,,2,47.0,1.0,train
30812.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,94.0,0.0,train
23222.0,city_103,0.92,,No relevant experience,no_enrollment,Masters,STEM,15,,,>4,109.0,1.0,train
16859.0,city_118,0.722,Male,Has relevant experience,no_enrollment,High School,,5,<10,Pvt Ltd,2,15.0,0.0,train
22160.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,100-500,NGO,3,18.0,0.0,train
